Date,EUR=,SEK=,GBp=,DKK=,NOK=,CHF=,PLN=,USD=
2019-01-28,1.14335,9.053,1.3164,6.5331,8.5122,0.9916,3.75665,1
2019-01-29,1.1432,9.0688,1.30685,6.5305,8.4976,0.9946,3.75625,1
2019-01-30,1.14785,9.0447,1.31165,6.5027,8.4258,0.99435,3.73295,1
2019-01-31,1.1446,9.048,1.3102,6.5217,8.4316,0.9942,3.7236,1
2019-02-01,1.1456,9.0652,1.30855,6.5166,8.4393,0.9957,3.74375,1
2019-02-04,1.14375,9.101,1.3037,6.5275,8.4609,0.9979,3.74695,1
2019-02-05,1.14145,9.1151,1.2944,6.5452,8.4846,0.9999,3.75875,1
2019-02-06,1.1362,9.2047,1.2934,6.5695,8.5433,1.0025,3.78185,1
2019-02-07,1.1341,9.2627,1.29555,6.5815,8.5961,1.00235,3.7982,1
2019-02-08,1.13305,9.2748,1.2948,6.5917,8.6358,1.0002,3.80785,1
2019-02-11,1.1276,9.3078,1.2851,6.61785,8.71705,1.0039,3.83595,1
2019-02-12,1.13255,9.2607,1.2892,6.5892,8.6506,1.0065,3.82175,1
2019-02-13,1.12675,9.2694,1.2846,6.6259,8.6625,1.0092,3.8526,1
2019-02-14,1.13015,9.2914,1.2813,6.6043,8.64835,1.00495,3.83305,1
2019-02-15,1.1295,9.2722,1.2891,6.6032,8.6353,1.0052,3.8353,1
2019-02-18,1.13105,9.25465,1.2924,6.5969,8.6082,1.00435,3.82835,1
2019-02-19,1.1341,9.312,1.3064,6.5795,8.5656,1.0012,3.8185,1
2019-02-20,1.1337,9.3218,1.30505,6.5811,8.58975,1.001,3.8201,1
2019-02-21,1.1336,9.3737,1.30515,6.5825,8.6256,1.001,3.82405,1
2019-02-22,1.13435,9.345,1.30535,6.5829,8.6068,1.0005,3.82605,1
2019-02-25,1.1359,9.3081,1.3097,6.56955,8.5963,1.0008,3.81945,1
2019-02-26,1.13875,9.2828,1.3251,6.5515,8.5626,0.9998,3.7954,1
2019-02-27,1.13695,9.2723,1.331,6.5621,8.5485,1.0016,3.7962,1
2019-02-28,1.1371,9.2363,1.3263,6.5615,8.5626,0.9983,3.78615,1
2019-03-01,1.13765,9.2708,1.3204,6.5659,8.5813,0.999,3.78755,1
2019-03-04,1.13395,9.339,1.31885,6.57985,8.6454,0.99905,3.79095,1
2019-03-05,1.1308,9.30955,1.3178,6.5983,8.6633,1.0042,3.80505,1
2019-03-06,1.1307,9.3001,1.317,6.5987,8.6649,1.005,3.8016,1
2019-03-07,1.11935,9.457,1.3085,6.6642,8.7788,1.0113,3.85405,1
2019-03-08,1.12405,9.428,1.30175,6.6409,8.7385,1.008,3.83045,1
2019-03-11,1.12495,9.3833,1.31525,6.6341,8.6648,1.0106,3.8241,1
2019-03-12,1.1288,9.364,1.3075,6.6083,8.6324,1.0079,3.80925,1
2019-03-13,1.1327,9.2908,1.3339,6.5866,8.5629,1.004,3.79585,1
2019-03-14,1.1304,9.3034,1.32415,6.6016,8.5715,1.0039,3.80635,1
2019-03-15,1.13255,9.2315,1.3291,6.5894,8.5299,1.0019,3.79635,1
2019-03-18,1.13365,9.2292,1.32575,6.5818,8.54625,1.0015,3.78475,1
2019-03-19,1.13515,9.2058,1.3269,6.5736,8.5276,0.9992,3.7769,1
2019-03-20,1.14135,9.1394,1.3197,6.53855,8.5012,0.99255,3.74885,1
2019-03-21,1.1375,9.1744,1.3109,6.5608,8.4563,0.992,3.76845,1
2019-03-22,1.1314,9.2772,1.32115,6.6036,8.5562,0.9937,3.80395,1
2019-03-25,1.1313,9.2397,1.32045,6.59795,8.5341,0.9925,3.79345,1
2019-03-26,1.1266,9.2447,1.3209,6.6266,8.5455,0.9945,3.80885,1
2019-03-27,1.12475,9.2795,1.31915,6.6406,8.6287,0.99475,3.81825,1
2019-03-28,1.1222,9.2915,1.3044,6.6523,8.6386,0.9957,3.82785,1
2019-03-29,1.1218,9.296,1.3033,6.6546,8.6241,0.99535,3.83715,1
2019-04-01,1.1213,9.2825,1.3101,6.65745,8.583,0.9989,3.8298,1
2019-04-02,1.1204,9.3284,1.3129,6.6628,8.6011,0.9981,3.83545,1
2019-04-03,1.12345,9.2683,1.31615,6.6458,8.5723,0.99825,3.81865,1
2019-04-04,1.1221,9.2849,1.3078,6.6533,8.601,0.9998,3.82145,1
2019-04-05,1.1216,9.303,1.30375,6.6558,8.6089,1.0001,3.82535,1
2019-04-08,1.1261,9.2613,1.30645,6.6292,8.5468,0.999,3.80645,1
2019-04-09,1.12635,9.2591,1.30625,6.6287,8.5587,0.9999,3.80515,1
2019-04-10,1.12735,9.2629,1.30915,6.6233,8.4961,1.0026,3.79655,1
2019-04-11,1.12525,9.2895,1.3056,6.6335,8.5372,1.00325,3.80585,1
2019-04-12,1.13025,9.2706,1.30835,6.6064,8.4894,1.0024,3.78595,1
2019-04-15,1.13095,9.2683,1.30995,6.6049,8.495,1.004,3.78175,1
2019-04-16,1.1281,9.25855,1.3049,6.6144,8.4936,1.008,3.7874,1
2019-04-17,1.12965,9.2481,1.30455,6.6095,8.4936,1.0105,3.7811,1
2019-04-18,1.1231,9.3105,1.29985,6.648,8.5151,1.0156,3.80955,1
2019-04-19,1.12485,9.3022,1.2993,6.6397,8.5112,1.0146,3.80725,1
2019-04-22,1.12575,9.3065,1.29845,6.6331,8.4983,1.0155,3.80395,1
2019-04-23,1.1227,9.3513,1.2938,6.64975,8.54445,1.0202,3.81665,1
2019-04-24,1.1154,9.435,1.29025,6.6942,8.638,1.0205,3.85155,1
2019-04-25,1.1132,9.5399,1.2899,6.7072,8.6708,1.0204,3.8551,1
2019-04-26,1.1149,9.5137,1.29195,6.6973,8.681,1.0197,3.85425,1
2019-04-29,1.1186,9.5114,1.29375,6.674,8.6577,1.01965,3.8372,1
2019-04-30,1.12165,9.49405,1.30335,6.6578,8.6292,1.0192,3.82115,1
2019-05-01,1.1196,9.5422,1.30495,6.668,8.6741,1.0181,3.82585,1
2019-05-02,1.11785,9.5784,1.30355,6.68255,8.7559,1.0193,3.83505,1
2019-05-03,1.1202,9.5405,1.31735,6.6647,8.7019,1.01655,3.81765,1
2019-05-06,1.11995,9.5627,1.3097,6.6669,8.7195,1.01795,3.82615,1
2019-05-07,1.1191,9.5937,1.30755,6.671,8.7413,1.0196,3.83275,1
2019-05-08,1.11915,9.6196,1.30085,6.67075,8.771,1.0203,3.83495,1
2019-05-09,1.12225,9.6513,1.30155,6.65745,8.7839,1.01505,3.83305,1
2019-05-10,1.1235,9.6128,1.30005,6.6458,8.7123,1.01175,3.82465,1
2019-05-13,1.1224,9.6391,1.29575,6.65465,8.768,1.00635,3.83775,1
2019-05-14,1.1204,9.6037,1.29065,6.66625,8.7457,1.0087,3.84615,1
2019-05-15,1.1202,9.6006,1.28505,6.66615,8.7166,1.00875,3.8394,1
2019-05-16,1.1174,9.6385,1.2797,6.6829,8.7455,1.01,3.8499,1
2019-05-17,1.1158,9.643,1.272,6.6928,8.7936,1.01065,3.85945,1
2019-05-20,1.11705,9.6642,1.2727,6.68895,8.7916,1.0085,3.85235,1
2019-05-21,1.11605,9.6506,1.27065,6.6928,8.7601,1.0111,3.8579,1
2019-05-22,1.11525,9.63125,1.2662,6.697,8.7579,1.0097,3.8612,1
2019-05-23,1.11805,9.6163,1.2656,6.6796,8.7585,1.0033,3.85005,1
2019-05-24,1.12045,9.5407,1.27135,6.6646,8.6861,1.0018,3.82935,1
2019-05-27,1.11985,9.5807,1.26785,6.6723,8.7055,1.00385,3.8321,1
2019-05-28,1.11605,9.5973,1.26535,6.69015,8.7241,1.0077,3.85065,1
2019-05-29,1.1131,9.5509,1.26275,6.70735,8.75205,1.0077,3.8572,1
2019-05-30,1.11305,9.5364,1.2608,6.70985,8.7716,1.0078,3.85565,1
2019-05-31,1.1169,9.49655,1.26325,6.68645,8.7557,1.001,3.83415,1
2019-06-03,1.1241,9.4444,1.26645,6.6432,8.7082,0.9926,3.80665,1
2019-06-04,1.1252,9.4367,1.2698,6.6371,8.6956,0.9921,3.80145,1
2019-06-05,1.1221,9.4459,1.2686,6.6557,8.7391,0.9948,3.81215,1
2019-06-06,1.1276,9.4186,1.27005,6.6227,8.6905,0.9913,3.78885,1
2019-06-07,1.1333,9.3982,1.2736,6.5884,8.6258,0.9878,3.75835,1
2019-06-10,1.13145,9.4184,1.26855,6.6028,8.6577,0.9898,3.76885,1
2019-06-11,1.13315,9.4511,1.2724,6.5937,8.6304,0.9924,3.76495,1
2019-06-12,1.12895,9.475,1.26885,6.6158,8.6583,0.9956,3.7722,1
2019-06-13,1.1277,9.4829,1.26745,6.6224,8.6802,0.9938,3.77355,1
2019-06-14,1.1209,9.487,1.2592,6.6625,8.71725,0.99905,3.79775,1
2019-06-17,1.1218,9.4817,1.2534,6.6564,8.7355,0.9991,3.79805,1
2019-06-18,1.1193,9.535,1.25575,6.6715,8.7424,1.00025,3.80575,1
2019-06-19,1.1226,9.4892,1.2641,6.6515,8.70585,0.9942,3.79665,1
2019-06-20,1.1292,9.4162,1.2701,6.6118,8.5552,0.982,3.7661,1
2019-06-21,1.1368,9.3524,1.2742,6.56805,8.497,0.9764,3.74225,1
2019-06-24,1.1398,9.2793,1.27405,6.5504,8.4804,0.972,3.73115,1
2019-06-25,1.1367,9.2783,1.2699,6.5679,8.534,0.9754,3.7449,1
2019-06-26,1.13695,9.2622,1.269,6.5657,8.4954,0.97805,3.74675,1
2019-06-27,1.137,9.2772,1.26765,6.5652,8.5139,0.9765,3.739,1
2019-06-28,1.137,9.283,1.2695,6.5643,8.5328,0.9762,3.73285,1
2019-07-01,1.12855,9.3613,1.264,6.61365,8.5802,0.9876,3.76055,1
2019-07-02,1.1285,9.3306,1.2593,6.61415,8.5666,0.9863,3.75905,1
2019-07-03,1.1278,9.3128,1.25735,6.6173,8.5352,0.9867,3.75965,1
2019-07-04,1.1285,9.325,1.2579,6.6137,8.5328,0.9852,3.75985,1
2019-07-05,1.1226,9.4427,1.25245,6.6476,8.618,0.9917,3.78805,1
2019-07-08,1.12145,9.4611,1.25125,6.65375,8.6425,0.99385,3.7953,1
2019-07-09,1.1208,9.4727,1.2467,6.65985,8.652,0.9936,3.8117,1
2019-07-10,1.1251,9.4213,1.25005,6.634,8.58,0.9896,3.79235,1
2019-07-11,1.1254,9.382,1.2521,6.6354,8.5401,0.9902,3.79215,1
2019-07-12,1.1271,9.3784,1.2575,6.62425,8.5324,0.9842,3.78845,1
2019-07-15,1.1258,9.3548,1.2516,6.63295,8.54085,0.98455,3.7849,1
2019-07-16,1.1211,9.3899,1.2407,6.66095,8.5742,0.9879,3.7972,1
2019-07-17,1.1224,9.3668,1.24325,6.653,8.58905,0.9875,3.79775,1
2019-07-18,1.1277,9.3061,1.25475,6.6213,8.5386,0.9813,3.77235,1
2019-07-19,1.1222,9.38295,1.25015,6.65175,8.57195,0.9818,3.78895,1
2019-07-22,1.121,9.4139,1.24765,6.6602,8.6074,0.982,3.78855,1
2019-07-23,1.1153,9.4687,1.2438,6.6937,8.6772,0.9853,3.8155,1
2019-07-24,1.1141,9.4279,1.2483,6.7015,8.6435,0.9849,3.8176,1
2019-07-25,1.1147,9.4511,1.24565,6.6981,8.6745,0.9908,3.82035,1
2019-07-26,1.1127,9.5029,1.23825,6.7103,8.71585,0.9935,3.84215,1
2019-07-29,1.11445,9.4887,1.2219,6.7002,8.6946,0.99155,3.8482,1
2019-07-30,1.1155,9.5699,1.2151,6.6945,8.7513,0.99035,3.85195,1
2019-07-31,1.10755,9.6534,1.2159,6.742,8.8646,0.994,3.87275,1
2019-08-01,1.1085,9.6567,1.2133,6.7358,8.8884,0.9903,3.88855,1
2019-08-02,1.1109,9.6363,1.21555,6.7211,8.915,0.98215,3.87805,1
2019-08-05,1.12025,9.60325,1.2143,6.66195,8.92715,0.9735,3.85785,1
2019-08-06,1.12,9.58605,1.2168,6.665,8.9061,0.9765,3.85355,1
2019-08-07,1.1199,9.6387,1.2142,6.6628,8.9534,0.9754,3.8581,1
2019-08-08,1.118,9.5997,1.21325,6.6742,8.9281,0.9748,3.86955,1
2019-08-09,1.12,9.5459,1.20365,6.6633,8.8799,0.9725,3.86055,1
2019-08-12,1.1214,9.562,1.2075,6.6563,8.9174,0.9693,3.8612,1
2019-08-13,1.11705,9.5403,1.20595,6.6809,8.8759,0.9766,3.8798,1
2019-08-14,1.1139,9.6348,1.2061,6.6967,8.9838,0.9734,3.92635,1
2019-08-15,1.1107,9.64185,1.20855,6.7156,9.0204,0.9765,3.93505,1
2019-08-16,1.109,9.66015,1.21505,6.7238,9.013,0.9784,3.91135,1
2019-08-19,1.1078,9.6864,1.2127,6.7315,8.9775,0.98165,3.94275,1
2019-08-20,1.11005,9.6879,1.217,6.7166,8.9829,0.978,3.9264,1
2019-08-21,1.1085,9.6245,1.2128,6.7256,8.9457,0.9825,3.9224,1
2019-08-22,1.10795,9.6782,1.2252,6.7294,8.9796,0.9837,3.93265,1
2019-08-23,1.11445,9.6065,1.22785,6.6919,8.9584,0.97465,3.9268,1
2019-08-26,1.1102,9.6756,1.22175,6.7167,9.0023,0.9789,3.93005,1
2019-08-27,1.10905,9.6726,1.2289,6.72425,9.0139,0.9814,3.9468,1
2019-08-28,1.10775,9.7247,1.2211,6.7308,9.0463,0.9817,3.9638,1
2019-08-29,1.1057,9.777,1.219,6.7435,9.0977,0.9867,3.9672,1
2019-08-30,1.0991,9.8192,1.2158,6.784,9.1189,0.9901,3.98255,1
2019-09-02,1.0968,9.8289,1.2068,6.7967,9.10085,0.9907,3.97595,1
2019-09-03,1.0974,9.8212,1.2086,6.7954,9.1024,0.9868,3.95945,1
2019-09-04,1.10345,9.7331,1.22525,6.7589,9.0314,0.9807,3.9327,1
2019-09-05,1.1035,9.68895,1.2331,6.7607,9.0082,0.986,3.93415,1
2019-09-06,1.1029,9.6442,1.2282,6.76625,8.9743,0.9874,3.93475,1
2019-09-09,1.1048,9.6586,1.2347,6.752,8.9262,0.9921,3.9217,1
2019-09-10,1.10435,9.6854,1.2348,6.7563,8.95455,0.99205,3.92305,1
2019-09-11,1.101,9.6737,1.2328,6.7762,8.9569,0.9928,3.9419,1
2019-09-12,1.1063,9.6235,1.2334,6.746,8.9691,0.9904,3.9191,1
2019-09-13,1.1075,9.609,1.25015,6.7429,8.98625,0.9904,3.90495,1
2019-09-16,1.1002,9.6573,1.243,6.7867,8.96015,0.9927,3.9354,1
2019-09-17,1.1073,9.6708,1.2502,6.7444,8.923,0.99325,3.9165,1
2019-09-18,1.103,9.72885,1.2472,6.7707,8.947,0.9975,3.9346,1
2019-09-19,1.1041,9.6873,1.25255,6.7628,8.9798,0.9929,3.93365,1
2019-09-20,1.1018,9.699,1.2479,6.7781,9.0589,0.99085,3.96995,1
2019-09-23,1.0993,9.7075,1.2431,6.7914,9.0449,0.9898,3.9945,1
2019-09-24,1.102,9.6663,1.249,6.7748,9.0067,0.9855,3.97425,1
2019-09-25,1.0943,9.7558,1.2351,6.82215,9.0574,0.99185,4.0051,1
2019-09-26,1.0922,9.765,1.2323,6.8375,9.0812,0.99365,4.016,1
2019-09-27,1.0939,9.7949,1.2289,6.8245,9.0768,0.9909,4.00555,1
2019-09-30,1.09,9.8423,1.22895,6.8498,9.095,0.998,4.0108,1
2019-10-01,1.0932,9.8783,1.2303,6.829,9.1256,0.9935,4.00375,1
2019-10-02,1.0959,9.8721,1.23015,6.81225,9.1306,0.9969,3.97835,1
2019-10-03,1.0966,9.8698,1.23295,6.8095,9.1249,0.99925,3.95155,1
2019-10-04,1.0978,9.8418,1.23335,6.802,9.0951,0.99545,3.93555,1
2019-10-07,1.0971,9.9163,1.2292,6.8084,9.1442,0.99475,3.94555,1
2019-10-08,1.0956,9.9466,1.2219,6.8171,9.164,0.9929,3.9467,1
2019-10-09,1.0971,9.9588,1.2206,6.8079,9.1736,0.9958,3.93945,1
2019-10-10,1.1006,9.8418,1.24425,6.78585,9.1253,0.9971,3.91685,1
2019-10-11,1.1042,9.8044,1.26485,6.7673,9.0794,0.99675,3.89915,1
2019-10-14,1.1029,9.8185,1.2608,6.7731,9.1105,0.9972,3.89655,1
2019-10-15,1.1033,9.8097,1.2788,6.77105,9.12545,0.99865,3.88995,1
2019-10-16,1.1072,9.7764,1.2832,6.74705,9.177,0.995,3.86895,1
2019-10-17,1.1124,9.7139,1.289,6.7163,9.1838,0.9881,3.8498,1
2019-10-18,1.1171,9.642,1.29725,6.6883,9.1599,0.9843,3.8328,1
2019-10-21,1.1149,9.6418,1.296,6.7005,9.1367,0.9859,3.8366,1
2019-10-22,1.1125,9.6504,1.28735,6.7157,9.1482,0.9896,3.83725,1
2019-10-23,1.11305,9.6394,1.2918,6.7116,9.1216,0.9907,3.83935,1
2019-10-24,1.11045,9.6582,1.2852,6.7278,9.1381,0.9923,3.85325,1
2019-10-25,1.108,9.6839,1.2823,6.7421,9.1952,0.99445,3.86115,1
2019-10-28,1.11,9.7036,1.28645,6.7307,9.222,0.9946,3.8498,1
2019-10-29,1.1112,9.70075,1.2867,6.7231,9.2276,0.99395,3.8421,1
2019-10-30,1.115,9.6532,1.2903,6.7002,9.18145,0.9894,3.8188,1
2019-10-31,1.1152,9.6514,1.2942,6.6992,9.1921,0.9865,3.82155,1
2019-11-01,1.1167,9.56425,1.29355,6.6915,9.08915,0.9856,3.80855,1
2019-11-04,1.1128,9.6224,1.2884,6.714,9.14495,0.9879,3.83435,1
2019-11-05,1.10745,9.6585,1.2885,6.7474,9.1748,0.9929,3.8508,1
2019-11-06,1.1067,9.6267,1.2852,6.7518,9.1719,0.9928,3.85435,1
2019-11-07,1.10495,9.629,1.28145,6.7627,9.1103,0.99505,3.85465,1
2019-11-08,1.1018,9.6993,1.2772,6.78045,9.1326,0.9974,3.87065,1
2019-11-11,1.1033,9.6962,1.28545,6.7724,9.1323,0.9934,3.87255,1
2019-11-12,1.1009,9.72025,1.2845,6.78715,9.16455,0.9931,3.88905,1
2019-11-13,1.1007,9.73075,1.2851,6.78925,9.1844,0.9901,3.8994,1
2019-11-14,1.1023,9.6827,1.28815,6.7801,9.1638,0.988,3.88855,1
2019-11-15,1.1052,9.6405,1.2901,6.76175,9.0901,0.9899,3.8685,1
2019-11-18,1.1072,9.6356,1.2954,6.74875,9.116,0.98955,3.87855,1
2019-11-19,1.1079,9.63165,1.2926,6.7454,9.1243,0.9904,3.86835,1
2019-11-20,1.1073,9.6332,1.2924,6.749,9.1349,0.9909,3.879,1
2019-11-21,1.1059,9.62615,1.29145,6.75715,9.1452,0.9931,3.88785,1
2019-11-22,1.1024,9.6276,1.28315,6.78055,9.1624,0.9974,3.89925,1
2019-11-25,1.1014,9.6425,1.28995,6.78335,9.1766,0.99665,3.90245,1
2019-11-26,1.102,9.5904,1.2867,6.7799,9.1706,0.9971,3.9058,1
2019-11-27,1.0999,9.5805,1.2922,6.7926,9.1607,0.9992,3.91765,1
2019-11-28,1.1009,9.56035,1.29125,6.7868,9.16945,0.9985,3.9243,1
2019-11-29,1.1017,9.57225,1.2934,6.7813,9.2192,1.0001,3.91685,1
2019-12-02,1.1079,9.542,1.29375,6.7442,9.1641,0.9913,3.86955,1
2019-12-03,1.1083,9.5329,1.2994,6.74265,9.1834,0.9871,3.86665,1
2019-12-04,1.1078,9.5128,1.3104,6.7444,9.1741,0.9886,3.8631,1
2019-12-05,1.1104,9.4907,1.3157,6.7282,9.13735,0.9872,3.85165,1
2019-12-06,1.1059,9.4981,1.3137,6.756,9.1256,0.99035,3.86645,1
2019-12-09,1.1064,9.5338,1.3145,6.7544,9.1458,0.9881,3.8743,1
2019-12-10,1.1093,9.499,1.3156,6.73715,9.1779,0.9844,3.8677,1
2019-12-11,1.113,9.3921,1.3195,6.7144,9.1118,0.983,3.84785,1
2019-12-12,1.113,9.3923,1.31645,6.7134,9.0799,0.9851,3.85025,1
2019-12-13,1.1121,9.397,1.33265,6.7205,9.032,0.984,3.83835,1
2019-12-16,1.1144,9.3625,1.3331,6.7062,9.0111,0.9822,3.82025,1
2019-12-17,1.115,9.3817,1.313,6.70145,9.0217,0.9805,3.8208,1
2019-12-18,1.1113,9.423,1.3078,6.7235,9.0068,0.9805,3.8395,1
2019-12-19,1.1122,9.4101,1.3009,6.7188,8.9701,0.9785,3.8327,1
2019-12-20,1.1079,9.4082,1.3004,6.7456,8.97365,0.98275,3.8432,1
2019-12-23,1.1088,9.4319,1.29355,6.7367,8.9568,0.9819,3.85225,1
2019-12-24,1.1088,9.4171,1.2946,6.7378,8.90875,0.98035,3.84285,1
2019-12-25,1.1091,9.3852,1.2961,6.7364,8.9155,0.9802,3.844,1
2019-12-26,1.1098,9.4121,1.2993,6.73205,8.8819,0.9814,3.83675,1
2019-12-27,1.11765,9.3292,1.30775,6.6818,8.8204,0.97495,3.81265,1
2019-12-30,1.1199,9.3489,1.31145,6.67125,8.8145,0.9694,3.79875,1
2019-12-31,1.1212,9.3635,1.3261,6.663,8.7804,0.968,3.79325,1
2020-01-01,1.1212,9.36385,1.3255,6.6623,8.78225,0.9679,3.79325,1
2020-01-02,1.1172,9.3628,1.31455,6.6889,8.79525,0.9714,3.7957,1
2020-01-03,1.116,9.3976,1.30875,6.6973,8.8389,0.9727,3.80245,1
2020-01-06,1.1195,9.401,1.31685,6.6748,8.7935,0.9682,3.7796,1
2020-01-07,1.1153,9.4559,1.3125,6.7001,8.85305,0.9703,3.80555,1
2020-01-08,1.1105,9.4608,1.3098,6.7288,8.86875,0.9739,3.81105,1
2020-01-09,1.1106,9.4901,1.30665,6.7291,8.8818,0.9733,3.82225,1
2020-01-10,1.1122,9.5005,1.3061,6.7199,8.8858,0.9725,3.80905,1
2020-01-13,1.1135,9.465,1.299,6.71175,8.8968,0.9709,3.80175,1
2020-01-14,1.11285,9.4635,1.30185,6.71465,8.8734,0.9674,3.7944,1
2020-01-15,1.1151,9.4631,1.30385,6.70225,8.8625,0.96415,3.79325,1
2020-01-16,1.1137,9.4888,1.3079,6.7105,8.8868,0.9646,3.7997,1
2020-01-17,1.109,9.5195,1.301,6.7374,8.9121,0.9682,3.82325,1
2020-01-20,1.1095,9.51855,1.30105,6.7351,8.9276,0.9681,3.8248,1
2020-01-21,1.1084,9.5278,1.30505,6.7419,8.99435,0.9686,3.81735,1
2020-01-22,1.1093,9.4995,1.3142,6.73655,8.9797,0.9679,3.8205,1
2020-01-23,1.1054,9.5327,1.3123,6.76,8.9962,0.9689,3.8408,1
2020-01-24,1.1025,9.5679,1.30775,6.778,9.0469,0.9712,3.86095,1
2020-01-27,1.1018,9.6236,1.3055,6.7818,9.1438,0.9696,3.8822,1
2020-01-28,1.1022,9.60905,1.3028,6.7798,9.1124,0.973,3.87465,1
2020-01-29,1.1011,9.6193,1.3021,6.7867,9.1604,0.9732,3.89275,1
2020-01-30,1.1032,9.63575,1.30955,6.7739,9.1806,0.9695,3.89245,1
2020-01-31,1.1094,9.6276,1.3201,6.7361,9.2011,0.9632,3.87295,1
2020-02-03,1.106,9.6494,1.2995,6.7565,9.2813,0.9659,3.88585,1
2020-02-04,1.1044,9.5886,1.30305,6.7661,9.2098,0.9692,3.8711,1
2020-02-05,1.0999,9.58415,1.3002,6.79415,9.21055,0.9734,3.85925,1
2020-02-06,1.09805,9.6236,1.293,6.80315,9.2186,0.9746,3.87815,1
2020-02-07,1.0945,9.6595,1.28925,6.8266,9.3012,0.97785,3.904,1
2020-02-10,1.0911,9.6609,1.2915,6.8483,9.2889,0.9772,3.90935,1
2020-02-11,1.0916,9.6373,1.2953,6.8453,9.25,0.9759,3.89905,1
2020-02-12,1.0873,9.6333,1.2961,6.872,9.2256,0.9783,3.9104,1
2020-02-13,1.08415,9.672,1.30465,6.8913,9.251,0.97945,3.91605,1
2020-02-14,1.0832,9.7228,1.30465,6.8968,9.2478,0.9822,3.92355,1
2020-02-17,1.08355,9.6897,1.30085,6.8942,9.2555,0.9808,3.93095,1
2020-02-18,1.0792,9.78715,1.29995,6.9216,9.3296,0.9833,3.9551,1
2020-02-19,1.0806,9.7869,1.2921,6.9109,9.272,0.9839,3.95035,1
2020-02-20,1.0785,9.8128,1.2881,6.9241,9.3194,0.9841,3.9672,1
2020-02-21,1.0845,9.7139,1.2971,6.8861,9.2818,0.9782,3.9538,1
2020-02-24,1.0854,9.7334,1.2929,6.8834,9.3582,0.9789,3.9666,1
2020-02-25,1.0881,9.7148,1.3006,6.865,9.3613,0.9762,3.95715,1
2020-02-26,1.0881,9.7363,1.2905,6.8678,9.3988,0.9769,3.96625,1
2020-02-27,1.1,9.6597,1.28855,6.7925,9.3912,0.9677,3.92975,1
2020-02-28,1.10265,9.59625,1.2821,6.776,9.3965,0.96545,3.9258,1
2020-03-02,1.1134,9.5363,1.2752,6.7122,9.2928,0.9593,3.8766,1
2020-03-03,1.1173,9.4674,1.2812,6.6881,9.2757,0.9562,3.85495,1
2020-03-04,1.1136,9.4792,1.28715,6.7111,9.2569,0.9569,3.85135,1
2020-03-05,1.1241,9.4344,1.29555,6.6479,9.287,0.94555,3.8327,1
2020-03-06,1.1286,9.3901,1.30495,6.6174,9.2412,0.9374,3.8081,1
2020-03-09,1.1449,9.44,1.3133,6.5273,9.5757,0.9252,3.77815,1
2020-03-10,1.128,9.5226,1.2908,6.625,9.598,0.93995,3.8225,1
2020-03-11,1.1269,9.5173,1.28225,6.63,9.6921,0.9389,3.83935,1
2020-03-12,1.1185,9.7361,1.2573,6.6821,10.1628,0.9441,3.91415,1
2020-03-13,1.11065,9.71475,1.22775,6.72965,9.9981,0.94985,3.94055,1
2020-03-16,1.1183,9.7826,1.2268,6.6821,10.2788,0.9471,3.9787,1
2020-03-17,1.0997,9.8959,1.2052,6.7951,10.50215,0.9611,4.0658,1
2020-03-18,1.0915,10.26075,1.1615,6.848,11.2836,0.968,4.1255,1
2020-03-19,1.06915,10.3899,1.1487,6.9901,11.2506,0.98605,4.28285,1
2020-03-20,1.0695,10.3827,1.16425,6.982,11.7547,0.98665,4.24405,1
2020-03-23,1.0723,10.35,1.155,6.9641,11.56945,0.9847,4.29545,1
2020-03-24,1.0789,10.136,1.17585,6.9211,11.12815,0.9817,4.2672,1
2020-03-25,1.0882,10.1157,1.1887,6.864,10.75,0.977,4.19525,1
2020-03-26,1.103,9.9691,1.2203,6.7652,10.4071,0.9632,4.09375,1
2020-03-27,1.1142,9.9009,1.24575,6.7022,10.50155,0.95135,4.0737,1
2020-03-30,1.1048,10.0337,1.2418,6.7592,10.5489,0.9585,4.10885,1
2020-03-31,1.1031,9.90965,1.24195,6.766,10.4023,0.961,4.13275,1
2020-04-01,1.0964,10.02285,1.2378,6.8076,10.457,0.9656,4.1992,1
2020-04-02,1.0858,10.10155,1.2394,6.8773,10.391,0.9738,4.2126,1
2020-04-03,1.0809,10.20095,1.2262,6.9099,10.6038,0.9779,4.2432,1
2020-04-06,1.0793,10.13485,1.22305,6.9176,10.4356,0.9788,4.2249,1
2020-04-07,1.0891,10.051,1.2339,6.8549,10.28285,0.96935,4.15805,1
2020-04-08,1.0858,10.07305,1.2387,6.8762,10.2564,0.9719,4.17175,1
2020-04-09,1.0929,9.9483,1.2457,6.8289,10.2338,0.966,4.1603,1
2020-04-10,1.0936,9.93795,1.24545,6.8266,10.19875,0.96625,4.1635,1
2020-04-13,1.0915,10.01525,1.25115,6.8428,10.3255,0.9674,4.17955,1
2020-04-14,1.0981,9.9448,1.26245,6.7961,10.3092,0.9602,4.11495,1
2020-04-15,1.0909,10.0303,1.2516,6.839,10.5111,0.9646,4.15895,1
2020-04-16,1.0837,10.03275,1.2457,6.884,10.4587,0.9705,4.19345,1
2020-04-17,1.0878,9.9809,1.2501,6.8605,10.321,0.9673,4.1548,1
2020-04-20,1.0863,10.0222,1.2437,6.8652,10.45315,0.9679,4.1638,1
