Currency,Daily Total Return,Price Close,TRBC Economic Sector Name,Volume
USD,0.833333333,83.49,,156269
USD,-1.18852459,24.11,,4093
USD,-1.820577315,81.97,,124866
USD,-3.484031522,23.27,,4930
USD,3.269488837,84.65,,173469
USD,3.910614525,24.18,,4194
USD,2.244536326,86.55,,154039
USD,2.150537634,24.7,,5363
USD,-2.276140959,84.58,,121200
USD,2.024291498,25.2,,2820
USD,0.047292504,84.62,,140279
USD,-0.119047619,25.17,,3283
USD,2.233514536,86.51,,137124
USD,2.06595153,25.69,,2384
USD,0.994104728,87.37,,152401
USD,0.817438692,25.9,,2620
USD,-1.762618748,85.83,,121962
USD,-3.436293436,25.01,,1899
USD,0.302924385,86.09,,264892
USD,3.278688525,25.83,,3224
USD,3.333720525,88.96,,186950
USD,0.658149439,26.0,,4675
USD,1.933453237,90.68,,186478
USD,-1.307692308,25.66,,4883
USD,-1.268195854,89.53,,163051
USD,-1.013250195,25.4,,2961
USD,-1.742432704,87.97,,171566
USD,0.354330709,25.49,,6015
USD,-2.068887121,86.15,,335670
USD,0.588466065,25.64,,3142
USD,-3.493905978,83.14,,230318
USD,-3.783151326,24.67,,3588
USD,0.012027905,83.15,,103475
USD,0.202675314,24.72,,4345
USD,-0.613349369,82.64,,112165
USD,0.889967638,24.94,,1913
USD,2.020813166,84.31,,113866
USD,0.521251002,25.07,,2855
USD,-0.201636817,84.14,,109218
USD,-0.43877144,24.96,,2223
USD,0.106964583,84.23,,117805
USD,0.801282051,25.16,,1265
USD,-2.184494836,82.39,,158552
USD,-2.503974563,24.53,,1044
USD,0.327709674,82.66,,161963
USD,1.263758663,24.84,,5843
USD,-1.548511977,81.38,,193701
USD,-3.301127214,24.02,,1678
USD,0.122880315,81.48,,191079
USD,1.332223147,24.34,,2697
USD,1.779577811,82.93,,135258
USD,0.616269515,24.49,,1866
USD,-0.530567949,82.49,,138582
USD,-2.041649653,23.99,,2622
USD,-0.412171172,81.96,,100639
USD,-0.58357649,23.85,,1148
USD,0.353831137,82.25,,162892
USD,-0.670859539,23.69,,5473
USD,1.835866261,83.76,,116572
USD,4.263402279,24.7,,2695
USD,0.64469914,84.3,,120732
USD,-0.647773279,24.54,,2480
USD,0.676156584,84.87,,142598
USD,1.874490628,25.0,,1525
USD,-2.191587133,83.01,,139490
USD,-2.0,24.5,,4152
USD,-0.650524033,82.47,,125759
USD,-4.693877551,23.35,,4256
USD,1.006426579,83.3,,87869
USD,-0.428265525,23.25,,3730
USD,-1.476590636,82.07,,109138
USD,-6.322580645,21.78,,3650
USD,-0.877299866,81.35,,124911
USD,-8.310376492,19.89,,3738
USD,-0.934234788,80.59,,161243
USD,-6.334841629,18.63,,8314
USD,3.809405633,83.66,,276181
USD,-2.683843264,18.13,,5162
USD,-1.027970356,82.8,,252490
USD,-3.033645891,17.58,,8709
USD,2.403381643,84.79,,178576
USD,-0.170648464,17.55,,6771
USD,-0.778393678,84.13,,476970
USD,-5.982905983,16.5,,25079
USD,1.771068584,85.62,,213421
USD,5.515151515,17.41,,6975
USD,-1.132912871,84.65,,227590
USD,-1.78058587,17.1,,11383
USD,-2.598936799,82.45,,159328
USD,-1.812865497,16.79,,6479
USD,4.317768344,86.01,,212790
USD,-3.216200119,16.25,,4360
USD,-3.127543309,83.32,,233225
USD,-0.615384615,16.15,,3643
USD,-0.720115218,82.72,,181334
USD,2.167182663,16.5,,3695
USD,-2.0672147,81.01,,125439
USD,4.909090909,17.31,,3223
USD,3.172447846,83.58,,109702
USD,-0.057770075,17.3,,2667
USD,-0.34697296,83.29,,159760
USD,1.329479769,17.53,,728
USD,1.620842838,84.64,,175041
USD,-0.684540787,17.41,,2954
USD,-0.661625709,84.08,,111439
USD,-4.078116025,16.7,,7243
USD,-4.103235014,80.63,,162576
USD,-0.838323353,16.56,,7471
USD,-2.083591715,78.95,,131083
USD,0.362318841,16.62,,1626
USD,-0.873970868,78.26,,124434
USD,-0.722021661,16.5,,1009
USD,2.542806031,80.25,,114199
USD,1.818181818,16.8,,2105
USD,-0.14953271,80.13,,126605
USD,2.023809524,17.14,,1142
USD,-1.410208411,79.0,,114827
USD,-2.800466744,16.66,,664
USD,1.721518987,80.36,,109188
USD,1.50060024,16.91,,1228
USD,-1.891488303,78.84,,132458
USD,-0.177409817,16.88,,1814
USD,-1.02739726,78.03,,143541
USD,-0.473933649,16.8,,784
USD,0.025631167,78.05,,134234
USD,-0.476190476,16.72,,3812
USD,-1.486226778,76.89,,143401
USD,0.299043062,16.77,,1756
USD,-0.065027962,76.84,,84142
USD,-0.119260584,16.75,,1815
USD,-1.184279021,75.93,,118655
USD,0.298507463,16.8,,7937
USD,-0.039510075,75.9,,60257
USD,-1.19047619,16.6,,3500
USD,-2.608695652,73.92,,140409
USD,-5.722891566,15.65,,4359
USD,-0.067640693,73.87,,148793
USD,-1.277955272,15.45,,1057
USD,-0.934073372,73.18,,186578
USD,-0.323624595,15.4,,2559
USD,-0.546597431,72.78,,210524
USD,0.844155844,15.53,,858
USD,2.995328387,74.96,,292853
USD,-2.124919511,15.2,,1939
USD,0.667022412,75.46,,219398
USD,-1.25,15.01,,1997
USD,-1.007156109,74.7,,252046
USD,1.065956029,15.17,,4355
USD,-1.419009371,73.64,,348023
USD,-1.845748187,14.89,,3582
USD,7.63172189,79.26,,424887
USD,2.552048355,15.27,,2405
USD,0.063083523,79.31,,181278
USD,-5.304518664,14.46,,2637
USD,-0.945656285,78.56,,213350
USD,0.484094053,14.53,,2746
USD,3.054989817,80.96,,237925
USD,-3.303509979,14.05,,7369
USD,-2.186264822,79.19,,137990
USD,-2.704626335,13.67,,3730
USD,-0.98497285,78.41,,135164
USD,-1.243599122,13.5,,2313
USD,1.98954215,79.97,,144929
USD,-3.703703704,13.0,,1766
USD,-0.750281356,79.37,,88349
USD,-0.923076923,12.88,,1369
USD,3.237999244,81.94,,141121
USD,3.571428571,13.34,,5150
USD,3.868684403,85.11,,165176
USD,0.824587706,13.45,,3265
USD,0.975208554,85.94,,201375
USD,-1.635687732,13.23,,3566
USD,0.989062136,86.79,,302588
USD,4.988662132,13.89,,4524
USD,-2.35050121,84.75,,139123
USD,-1.799856012,13.64,,2911
USD,-1.864306785,83.17,,124978
USD,-0.073313783,13.63,,2247
USD,2.993867981,85.66,,148177
USD,-3.228173147,13.19,,1240
USD,4.646275975,89.64,,158577
USD,0.151630023,13.21,,1889
USD,-1.160196341,88.41,,142161
USD,-1.135503407,13.06,,3614
USD,-2.273498473,86.4,,424855
USD,-4.82388974,12.43,,5441
USD,2.824074074,88.84,,157676
USD,2.574416734,12.75,,7182
USD,-0.045024764,88.8,,172527
USD,3.529411765,13.12,,2210
USD,-2.094594595,86.94,,135921
USD,-0.914634146,13.0,,10878
USD,2.599493904,89.2,,165518
USD,3.923076923,13.51,,8529
USD,3.374439462,92.21,,278611
USD,3.99703923,14.05,,5539
USD,1.14954994,93.27,,153144
USD,0.427046263,14.11,,4441
USD,-0.836281763,92.49,,146009
USD,-1.842664777,13.85,,2621
USD,0.886582333,93.31,,226735
USD,2.888086643,14.25,,4681
USD,0.10716965,93.41,,252242
USD,-0.701754386,14.15,,3473
USD,-0.760089926,92.7,,140417
USD,-0.918727915,14.02,,3525
USD,-0.906148867,91.86,,130509
USD,2.068473609,14.31,,3323
USD,-1.393424777,90.58,,549417
USD,-1.816911251,14.05,,14113
USD,-0.938396997,89.73,,190705
USD,-2.989323843,13.63,,1899
USD,-0.89156358,88.93,,141507
USD,-0.293470286,13.59,,2485
USD,0.224895986,89.13,,184679
USD,-3.237674761,13.15,,4909
USD,-2.558061259,86.85,,225339
USD,8.365019011,14.25,,39870
USD,2.913068509,89.38,,156253
USD,-2.947368421,13.83,,3119
USD,2.84179906,91.92,,110819
USD,-1.373825018,13.64,,5266
USD,-0.478677111,91.48,,88299
USD,-3.152492669,13.21,,2690
USD,2.044162659,93.35,,85357
USD,-2.043906132,12.94,,5282
USD,1.414033208,94.67,,124041
USD,-0.695517774,12.85,,8248
USD,0.137319108,94.8,,66527
USD,1.167315175,13.0,,1847
USD,-3.206751055,91.76,,166332
USD,-0.692307692,12.91,,5009
USD,-1.950741064,89.97,,109220
USD,0.464756003,12.97,,2349
USD,-0.322329665,89.68,,130366
USD,4.00925212,13.49,,11004
USD,2.598126673,92.01,,128016
USD,0.370644922,13.54,,2830
USD,2.445386371,94.26,,171333
USD,3.76661743,14.05,,6366
USD,2.875026522,96.97,,120589
USD,2.918149466,14.46,,3760
USD,1.979993813,98.89,,143286
USD,0.691562932,14.56,,5615
USD,-1.719081808,97.19,,150003
USD,-1.854395604,14.29,,5968
USD,-0.339541105,96.86,,205251
USD,-0.349895031,14.24,,1329
USD,-1.115011357,95.78,,124287
USD,1.896067416,14.51,,4830
USD,-1.701816663,94.15,,101859
USD,6.547208822,15.46,,1703
USD,-2.421667552,91.87,,143319
USD,1.164294955,15.64,,2295
USD,0.272123653,92.12,,150724
USD,-1.854219949,15.35,,3578
USD,-1.074685193,91.13,,73084
USD,2.410423453,15.72,,1795
USD,1.909360255,92.87,,101375
USD,-0.636132316,15.62,,1670
USD,-1.647464197,91.34,,109048
USD,1.024327785,15.78,,2759
USD,3.02167725,94.1,,156403
USD,-2.091254753,15.45,,5295
USD,1.200850159,95.23,,80512
USD,-1.229773463,15.26,,2246
USD,2.005670482,97.14,,153425
USD,0.524246396,15.34,,3208
USD,-2.357422277,94.85,,88503
USD,-1.434159061,15.12,,2940
USD,-3.795466526,91.25,,123568
USD,-2.116402116,14.8,,2218
USD,-1.35890411,90.01,,178885
USD,-0.472972973,14.73,,2265
USD,-6.365959338,84.28,,361384
USD,-5.634758995,13.9,,5778
USD,2.9663028,86.78,,180974
USD,0.071942446,13.91,,2522
USD,-2.189444572,84.88,,167139
USD,-1.222142344,13.74,,1649
USD,0.282752121,85.12,,89276
USD,-5.167394469,13.03,,15204
USD,-0.540413534,84.66,,152532
USD,0.383729854,13.08,,4265
USD,-1.712733286,83.21,,84288
USD,-2.52293578,12.75,,4853
USD,1.562312222,84.51,,73205
USD,3.921568627,13.25,,3444
USD,-1.916932907,82.89,,104861
USD,-1.20754717,13.09,,1243
USD,-3.148751357,80.28,,167049
USD,-0.305576776,13.05,,3392
USD,-0.33632287,80.01,,110078
USD,-1.762452107,12.82,,5702
USD,-0.187476565,79.86,,116897
USD,-0.15600624,12.8,,2860
USD,2.792386677,82.09,,114205
USD,1.875,13.04,,5274
USD,0.426361311,82.44,,103975
USD,-0.23006135,13.01,,3691
USD,2.037845706,84.12,,86234
USD,-0.538047656,12.94,,1191
USD,-4.006181645,80.75,,147337
USD,-0.309119011,12.9,,1673
USD,0.297213622,80.99,,160222
USD,-0.07751938,12.89,,2103
USD,0.913693049,81.73,,75148
USD,-0.930954228,12.77,,1964
USD,2.581671357,83.84,,81567
USD,0.704776821,12.86,,2416
USD,0.13120229,83.76,,70462
USD,2.488335925,13.18,,2799
USD,0.310410697,84.02,,287868
USD,1.062215478,13.24,,3001
USD,1.690073792,85.44,,110729
USD,0.906344411,13.36,,1184
USD,-1.123595506,84.48,,162598
USD,-2.395209581,13.04,,12172
USD,-1.100852273,83.55,,95744
USD,-4.67791411,12.43,,4430
USD,-4.548174746,79.75,,163359
USD,-3.057119871,12.05,,13823
USD,-0.388714734,79.44,,105086
USD,5.145228216,12.67,,3035
USD,-0.956696878,78.68,,150061
USD,0.236779795,12.7,,2501
USD,-1.677681749,77.36,,108667
USD,5.669291339,13.42,,4881
USD,0.361944157,77.64,,211868
USD,-2.533532042,13.08,,4795
USD,3.116950026,80.06,,183872
USD,0.917431193,13.2,,2931
USD,-0.936797402,79.31,,527483
USD,-3.03030303,12.8,,30299
USD,0.79435128,79.94,,135501
USD,1.40625,12.98,,4119
USD,-1.188391293,78.99,,204770
USD,-0.385208012,12.93,,3335
USD,-0.379794911,78.69,,108463
USD,0.464037123,12.99,,4187
USD,-2.363705681,76.83,,115789
USD,1.308698999,13.16,,3071
USD,-0.078094494,76.77,,217059
USD,-2.583586626,12.82,,3555
USD,0.312622118,77.01,,147652
USD,-0.780031201,12.72,,980
USD,-2.324373458,75.22,,125553
USD,0.0,12.72,,7918
USD,0.066471683,75.27,,145672
USD,3.616352201,13.18,,3443
USD,1.727115717,76.57,,108929
USD,3.490136571,13.64,,4927
USD,-0.339558574,76.31,,136048
USD,-2.785923754,13.26,,3485
USD,0.589699908,76.76,,96681
USD,-0.678733032,13.17,,3602
USD,-1.654507556,75.49,,95833
USD,-1.746393318,12.94,,7603
USD,0.39740363,75.79,,98333
USD,-3.477588872,12.49,,4423
USD,-0.910410344,75.1,,112805
USD,-0.960768615,12.37,,2781
USD,1.185086551,75.99,,91466
USD,1.535974131,12.56,,4521
USD,-0.355309909,75.72,,62457
USD,0.0,12.56,,4217
USD,3.24881141,78.18,,148761
USD,7.085987261,13.45,,6300
USD,0.255819903,78.38,,120323
USD,-1.635687732,13.23,,4658
USD,-1.326869099,77.34,,105051
USD,-1.436130008,13.04,,2500
USD,-2.35324541,75.52,,99710
USD,-1.687116564,12.82,,2034
USD,1.443326271,76.61,,93504
USD,-0.15600624,12.8,,1951
USD,-0.626550059,76.13,,163910
USD,-0.9375,12.68,,2589
USD,-2.627085249,74.13,,125711
USD,-0.788643533,12.58,,3330
USD,-2.090921354,72.58,,159182
USD,-4.610492846,12.0,,4226
USD,-2.714246349,70.61,,198369
USD,2.25,12.27,,5598
USD,-0.708114998,70.11,,188626
USD,-1.30399348,12.11,,3016
USD,1.126800742,70.9,,115065
USD,-0.165152766,12.09,,2120
USD,-3.356840621,68.52,,189557
USD,-2.315963606,11.81,,2901
USD,1.196730881,69.34,,211276
USD,-0.254022015,11.78,,4123
USD,0.951831555,70.0,,179046
USD,-0.25466893,11.75,,1777
USD,-2.985714286,67.91,,181459
USD,-3.14893617,11.38,,9643
USD,2.091002798,69.33,,227328
USD,-1.933216169,11.16,,5315
USD,0.3894418,69.6,,275100
USD,-1.254480287,11.02,,6262
USD,2.801724138,71.55,,171749
USD,4.355716878,11.5,,3030
USD,4.570230608,74.82,,164955
USD,0.782608696,11.59,,6402
USD,0.735097567,75.37,,165890
USD,-2.243313201,11.33,,2676
USD,-0.225553934,75.2,,191584
USD,0.441306267,11.38,,3492
USD,-6.861702128,70.04,,414662
USD,2.548330404,11.67,,2876
USD,-0.985151342,69.35,,342272
USD,0.085689803,11.68,,1360
USD,5.392934391,73.09,,279998
USD,-0.428082192,11.63,,1709
USD,-2.079627856,71.57,,139546
USD,4.213241617,12.12,,2157
USD,6.706720693,76.37,,219380
USD,4.537953795,12.67,,5203
USD,2.147440094,78.01,,222071
USD,1.81531176,12.9,,1798
USD,-1.64081528,76.73,,165019
USD,-0.465116279,12.84,,2158
USD,0.625570181,77.21,,135807
USD,1.246105919,13.0,,3721
USD,1.722574796,78.54,,108537
USD,2.692307692,13.35,,1639
USD,-2.189966896,76.82,,78307
USD,-0.299625468,13.31,,2294
USD,0.338453528,77.08,,96172
USD,-0.3756574,13.26,,567
USD,0.090814738,77.15,,37344
USD,-0.075414781,13.25,,594
USD,-1.412832145,76.06,,117262
USD,0.603773585,13.33,,948
USD,-0.604785696,75.6,,96306
USD,2.700675169,13.69,,4594
USD,2.751322751,77.48,,154353
USD,0.803506209,13.8,,1482
USD,-1.381001549,76.41,,181009
USD,-1.014492754,13.58,,1559
USD,1.583562361,77.62,,133246
USD,1.546391753,13.79,,2785
USD,0.244782273,77.81,,192944
USD,4.858593183,14.46,,3759
USD,-1.760699139,76.44,,91375
USD,-0.968188105,14.32,,2592
USD,1.883830455,77.88,,157421
USD,3.351955307,14.8,,3090
USD,0.719054956,78.44,,134385
USD,0.810810811,14.92,,4213
USD,-0.089240184,78.37,,128945
USD,-1.876675603,14.64,,2576
USD,3.764195483,81.32,,173751
USD,-2.390710383,14.29,,3438
USD,-0.46728972,80.94,,130322
USD,-2.309307208,13.96,,2027
USD,0.605386706,81.43,,186790
USD,-4.799426934,13.29,,22568
USD,6.705145524,86.89,,265782
USD,1.881113619,13.54,,5906
USD,-2.209690413,84.97,,521638
USD,1.772525849,13.78,,8695
USD,0.623749559,85.5,,158876
USD,5.587808418,14.55,,4036
USD,-0.315789474,85.23,,165124
USD,0.0,14.55,,3924
USD,-4.024404552,81.8,,200391
USD,2.95532646,14.98,,3086
USD,1.320293399,82.88,,170418
USD,6.875834446,16.01,,2551
USD,1.037644788,83.74,,132421
USD,2.810743285,16.46,,1640
USD,1.146405541,84.7,,107339
USD,2.12636695,16.81,,2705
USD,-1.027154664,83.83,,180648
USD,-6.781677573,15.67,,4087
USD,-0.548729572,83.37,,126118
USD,-0.191448628,15.64,,2219
USD,-1.511335013,82.11,,141973
USD,-2.877237852,15.19,,1349
USD,-2.411399342,80.13,,177398
USD,-3.357472021,14.68,,1929
USD,-2.121552477,78.43,,131025
USD,-1.634877384,14.44,,1445
USD,-1.46627566,77.28,,143858
USD,-2.631578947,14.06,,2603
USD,-1.164596273,76.38,,151182
USD,10.526315789,15.54,,13578
USD,1.139041634,77.25,,119654
USD,-1.673101673,15.28,,2843
USD,0.012944984,77.26,,106965
USD,-3.206806283,14.79,,1588
USD,-0.1553197,77.14,,138033
USD,-0.743745774,14.68,,1693
USD,-0.324086077,76.89,,114444
USD,-2.588555858,14.3,,1690
USD,0.27311744,77.1,,93038
USD,1.398601399,14.5,,3288
USD,-0.038910506,77.07,,133499
USD,-3.448275862,14.0,,2459
USD,-0.376281303,76.78,,123879
USD,-3.142857143,13.56,,2732
USD,1.849439958,78.2,,107922
USD,1.474926254,13.76,,1241
USD,5.179028133,82.25,,183729
USD,-0.872093023,13.64,,1023
USD,0.145896657,82.37,,128201
USD,1.612903226,13.86,,2217
USD,-0.497754037,81.96,,143470
USD,2.525252525,14.21,,1936
USD,-3.050268424,79.46,,185606
USD,1.759324419,14.46,,1141
USD,-1.346589479,78.39,,128985
USD,1.313969571,14.65,,1103
USD,-1.607347876,77.13,,85617
USD,0.0,14.65,,974
USD,0.751977181,77.71,,113279
USD,-0.682593857,14.55,,1513
USD,-2.161883927,76.03,,98021
USD,-0.068728522,14.54,,320
USD,-1.407339208,74.96,,228098
USD,-4.607977992,13.87,,1430
USD,0.827107791,75.58,,172917
USD,2.667627974,14.24,,1680
USD,-0.211696216,75.42,,173059
USD,-4.424157303,13.61,,1841
USD,-1.325908247,74.42,,265755
USD,-2.42468773,13.28,,2549
USD,-0.725611395,73.88,,157951
USD,5.647590361,14.03,,3535
USD,1.678397401,75.12,,125544
USD,-2.352102637,13.7,,1390
USD,4.219914803,78.29,,249544
USD,0.072992701,13.71,,1125
USD,4.151232597,81.54,,333236
USD,-3.209336251,13.27,,1978
USD,-2.587687025,79.43,,221734
USD,4.747550867,13.9,,3132
USD,-9.140123379,72.17,,360030
USD,-7.410071942,12.87,,2538
USD,4.267701261,75.25,,211024
USD,6.060606061,13.65,,1800
USD,0.531561462,75.65,,157874
USD,-3.443223443,13.18,,7876
USD,-3.04031725,73.35,,209148
USD,-0.834597876,13.07,,1889
USD,-1.008861622,72.61,,208517
USD,-1.3006886,12.9,,3319
USD,0.013772208,72.62,,171967
USD,-3.178294574,12.49,,1361
USD,-0.426879647,72.31,,202074
USD,1.521216974,12.68,,6367
USD,-2.572258332,70.45,,237176
USD,1.41955836,12.86,,1254
USD,1.291696238,71.36,,280436
USD,2.255054432,13.15,,1123
USD,-1.317264574,70.42,,232662
USD,1.74904943,13.38,,720
USD,0.298210736,70.43,,194825
USD,1.868460389,13.63,,3362
USD,1.462444981,71.46,,252210
USD,0.0,13.63,,1125
USD,1.86118108,72.79,,141905
USD,-1.320616288,13.45,,860
USD,0.16485781,72.91,,141097
USD,-3.197026022,13.02,,1155
USD,-1.87902894,71.54,,222428
USD,0.768049155,13.12,,5120
USD,1.928990774,72.92,,129603
USD,-1.676829268,12.9,,737
USD,4.895776193,76.49,,196348
USD,7.131782946,13.82,,4977
USD,-3.33376912,73.94,,138956
USD,6.946454414,14.7,,2850
USD,0.500405734,74.31,,127086
USD,5.37414966,15.49,,2792
USD,-0.242228502,74.13,,113272
USD,2.582311168,15.89,,1199
USD,-2.360717658,72.38,,145478
USD,-5.034612964,15.09,,2178
USD,-3.094777563,70.14,,228234
USD,-4.042412194,14.48,,3185
USD,-0.085543199,70.08,,565946
USD,1.933701657,14.76,,7276
USD,-0.642123288,69.63,,141636
USD,7.588075881,15.88,,2374
USD,-0.746804538,69.11,,209649
USD,2.455919395,16.27,,2763
USD,1.808710751,70.36,,194718
USD,1.72095882,16.55,,1150
USD,0.270039795,70.55,,187088
USD,4.833836858,17.35,,3351
USD,-0.595322466,70.13,,137481
USD,-2.593659942,16.9,,1159
USD,-0.142592329,70.03,,100158
USD,-1.952662722,16.57,,1283
USD,-1.599314579,68.91,,150046
USD,2.172601086,16.93,,843
USD,2.466985924,70.61,,181038
USD,3.839338452,17.58,,1160
USD,1.331256196,71.55,,174509
USD,-2.275312856,17.18,,1384
USD,-1.229909154,70.67,,120906
USD,-3.02677532,16.66,,1435
USD,-2.419697184,68.96,,181444
USD,-2.160864346,16.3,,1770
USD,0.812064965,69.52,,132954
USD,1.595092025,16.56,,1304
USD,-1.985040276,68.14,,123367
USD,-1.690821256,16.28,,2303
USD,1.056648077,68.86,,141559
USD,-0.184275184,16.25,,1258
USD,0.987510892,69.54,,108174
USD,-0.553846154,16.16,,2237
USD,3.062985332,71.67,,119222
USD,-0.495049505,16.08,,1048
USD,-3.557974048,69.12,,164406
USD,-3.42039801,15.53,,1766
USD,1.736111111,70.32,,140390
USD,0.643915003,15.63,,1802
USD,-3.242320819,68.04,,146608
USD,-3.262955854,15.12,,1232
USD,-1.263962375,67.18,,107167
USD,-0.529100529,15.04,,2437
USD,-0.506103007,66.84,,123703
USD,0.066489362,15.05,,1166
USD,-1.870137642,65.59,,134136
USD,1.46179402,15.27,,2484
USD,-2.485134929,63.96,,150868
USD,-1.113294041,15.1,,2134
USD,-1.672920575,62.89,,243833
USD,2.649006623,15.5,,1837
USD,0.302114804,63.08,,102324
USD,-3.290322581,14.99,,2302
USD,2.12428662,64.42,,157051
USD,-0.533689126,14.91,,615
USD,3.927351754,66.95,,270618
USD,-2.34741784,14.56,,1218
USD,0.463032114,67.26,,262830
USD,-1.373626374,14.36,,1532
USD,0.014867678,67.27,,202094
USD,4.456824513,15.0,,1205
USD,0.936524454,67.9,,182234
USD,1.266666667,15.19,,1546
USD,-1.737849779,66.72,,310999
USD,-2.764976959,14.77,,1230
USD,-1.45383693,65.75,,181311
USD,0.0,14.77,,1108
USD,3.376425856,67.97,,211903
USD,-0.406228842,14.71,,1918
USD,0.926879506,68.6,,212915
USD,0.951733515,14.85,,550
USD,1.559766764,69.67,,131780
USD,2.02020202,15.15,,1090
USD,0.717669011,70.17,,326888
USD,-0.198019802,15.12,,1545
USD,9.206213482,76.63,,471857
USD,-1.19047619,14.94,,478
USD,0.92653008,77.34,,219330
USD,5.555555556,15.77,,2487
USD,-2.495474528,75.41,,241620
USD,0.634115409,15.87,,1303
USD,1.710648455,76.7,,220918
USD,3.339634531,16.4,,5189
USD,0.860495437,77.36,,146799
USD,3.231707317,16.93,,1047
USD,0.736814891,77.93,,158010
USD,7.324276432,18.17,,5160
USD,-0.346464776,77.66,,179746
USD,1.706108971,18.48,,2702
USD,-1.120267834,76.79,,128826
USD,1.677489177,18.79,,1801
USD,1.289230369,77.78,,114832
USD,4.417243214,19.62,,3388
USD,-0.86140396,77.11,,125182
USD,-4.536187564,18.73,,1479
USD,1.426533524,78.21,,153214
USD,3.043246129,19.3,,1995
USD,-2.53164557,76.23,,142940
USD,-1.865284974,18.94,,4031
USD,1.259346714,77.19,,132071
USD,0.369588173,19.01,,1248
USD,0.233190828,77.37,,137361
USD,4.997369805,19.96,,4472
USD,-2.959803541,75.08,,145847
USD,-2.204408818,19.52,,1712
USD,0.732551945,75.63,,105635
USD,-4.25204918,18.69,,5883
USD,0.766891445,76.01,,424799
USD,4.066345639,19.45,,1657
USD,-0.092093146,75.94,,92179
USD,2.93059126,20.02,,3168
USD,-3.963655518,72.93,,137791
USD,-1.548451548,19.71,,1812
USD,3.743315508,75.66,,91680
USD,-2.587519026,19.2,,4755
USD,-0.092519165,75.59,,96226
USD,-0.78125,19.05,,1759
USD,-1.349384839,74.57,,91007
USD,-1.837270341,18.7,,1122
USD,-0.630280274,74.1,,105536
USD,5.13368984,19.58,,4026
USD,0.917678812,74.78,,114940
USD,-0.970377937,19.39,,885
USD,1.63145226,76.0,,103719
USD,-0.051572976,19.38,,1314
USD,-2.197368421,74.33,,144763
USD,-1.28998968,19.13,,708
USD,-0.753397013,73.77,,96388
USD,-2.247778359,18.7,,979
USD,0.677782296,74.27,,87748
USD,-3.368983957,18.07,,4581
USD,-1.009829002,73.52,,184460
USD,0.940785833,18.24,,1465
USD,-2.502720348,71.68,,172795
USD,-1.425438596,17.98,,1693
USD,-0.446428571,71.36,,980295
USD,1.612903226,18.27,,6508
USD,-1.317264574,70.42,,160647
USD,0.985221675,18.45,,2700
USD,-0.156205623,70.31,,199834
USD,-2.98102981,17.9,,2905
USD,-0.056890912,70.27,,192988
USD,-4.022346369,17.18,,1436
USD,-1.50846734,69.21,,171001
USD,-0.640279395,17.07,,902
USD,1.41598035,70.19,,537074
USD,4.452255419,17.83,,12484
USD,-0.712352186921214,69.69,,156198
USD,-2.52383623107122,17.38,,4206
USD,1.24838570813604,70.56,,114237
USD,1.09321058688148,17.57,,1445
USD,0.170068027210891,70.68,,73865
USD,-2.56118383608423,17.12,,2652
USD,-0.254668930390502,70.5,,85803
USD,-3.62149532710281,16.5,,5981
USD,1.94326241134752,71.87,,88076
USD,-4.24242424242424,15.8,,8407
USD,-0.250452205370818,71.69,,145475
USD,0.0,15.8,,2736
USD,0.44636629934441,72.01,,147426
USD,0.189873417721515,15.83,,1651
USD,3.11067907235106,74.25,,182146
USD,6.50663297536323,16.86,,5459
USD,1.1986531986532,75.14,,158776
USD,6.64294187425861,17.98,,4306
USD,0.439180196965662,75.47,,192816
USD,-2.11345939933259,17.6,,4719
USD,3.96183914138067,78.46,,253706
USD,2.44318181818182,18.03,,3478
USD,-3.27555442263573,75.89,,201036
USD,-9.31780366056572,16.35,,6575
USD,-1.97654499934115,74.39,,162145
USD,0.917431192660542,16.5,,3217
USD,-3.40099475735986,71.86,,147366
USD,-4.42424242424243,15.77,,2888
USD,4.27219593654329,74.93,,179502
USD,12.0481927710844,17.67,,9555
USD,-0.467102629120524,74.58,,143506
USD,3.28239954725523,18.25,,3523
USD,-3.2046124966479,72.19,,182418
USD,2.1917808219178,18.65,,12439
USD,-1.34367640947499,71.22,,273589
USD,4.87935656836461,19.56,,4875
USD,2.44313395113731,72.96,,166610
USD,3.57873210633948,20.26,,7941
USD,0.274122807017548,73.16,,104288
USD,0.740375123395847,20.41,,8894
USD,-2.87042099507927,71.06,,105637
USD,0.685938265556103,20.55,,3437
USD,2.78637770897833,73.04,,170078
USD,2.67639902676399,21.1,,3143
USD,-6.47590361445784,68.31,,201299
USD,-11.8483412322275,18.6,,4847
USD,-3.07422046552483,66.21,,265320
USD,-5.21505376344087,17.63,,1873
USD,-2.31082917988217,64.68,,236876
USD,3.17640385706184,18.19,,11068
USD,-0.633889919604222,64.27,,230086
USD,-3.13358988455195,17.62,,2435
USD,-6.98615217053057,59.78,,425593
USD,-2.27014755959139,17.22,,1698
USD,1.90699230511877,60.92,,238166
USD,-1.80023228803716,16.91,,2916
USD,-0.919238345370982,60.36,,179819
USD,12.3595505617978,19.0,,2934
USD,0.082836315440684,60.41,,257134
USD,9.73684210526316,20.85,,7081
USD,1.27462340672075,61.18,,339099
USD,4.70023980815346,21.83,,6667
USD,-2.50081726054266,59.65,,131301
